"event_id","name","type","description","datetime","venue","tags","prerequisites","firstname","lastname","user_id","email","username"
"7feef1e6-a8e2-11e6-8597-f9ef43490d96","saunieren statt studieren","type3","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-05-13,"Wiener Konzerthaus","{ 'green' }","{ ‘Dress Code’ : ‘Smart Casual’ }","David","Bauer","d20a5a6a-a4f7-11e6-91a5-1fc490c5cf69","david.bauer@apple.com","davidbauer139"
"7feef1e7-a8e2-11e6-8597-f9ef43490d96","Die Hochzeit des Figaro","type3","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-08-19,"Hilton Vienna","{ 'designmarkt' }","{ ‘Alter’ : ‘25+’ }","Lennard","Kaiser","d20a5a6b-a4f7-11e6-91a5-1fc490c5cf69","lennard.kaiser@example.eu","lennardkaiser22"
"7feef1e8-a8e2-11e6-8597-f9ef43490d96","saunieren statt studieren","private","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-01-28,"25hours Hotel","{ 'house' }","{ ‘Alkohol’ : ‘false’ }","Jacob","Zeiner","d20a5a6c-a4f7-11e6-91a5-1fc490c5cf69","jacob.zeiner@example.at","jacobzeiner97"
"7feef1e9-a8e2-11e6-8597-f9ef43490d96","Architektur Zeitreisen","type3","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-01-04,"Nightfly's American Bar","{ 'design' }","{ ‘Preis’ : ‘500€’ }","Lennard","Kantner","d20a5a6d-a4f7-11e6-91a5-1fc490c5cf69","lennard.kantner@example.at","lennardkantner122"
"7feef1ea-a8e2-11e6-8597-f9ef43490d96","Finest Spirits","public","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2016-11-26,"Imperial Riding School Renaissance Vienna Hotel","{ 'vinatge' }","{ ‘Auto’ : ‘true’ }","Cristina","Neumann","d20a5a6e-a4f7-11e6-91a5-1fc490c5cf69","cristina.neumann@haralson.com","cristinaneumann153"
"7feef1eb-a8e2-11e6-8597-f9ef43490d96","Die tote Stadt","type3","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-10-21,"Dachboden","{ 'prom' }","{ ‘Auto’ : ‘true’ }","Alyssa","Emerich","d20a5a6f-a4f7-11e6-91a5-1fc490c5cf69","alyssa.emerich@comundo.at","alyssaemerich14"
"7feef1ec-a8e2-11e6-8597-f9ef43490d96","Konstruktion_Reflexion","private","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-01-12,"Pratersauna","{ 'friends' }","{ ‘Dress Code’ : ‘Business Casual’ }","Robin","Schneider","d20a5a70-a4f7-11e6-91a5-1fc490c5cf69","robin.schneider@company.com","robinschneider36"
"7feef1ed-a8e2-11e6-8597-f9ef43490d96","Rave Patry","public","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-03-24,"Palais Auersperg","{ 'shisha' }","{ ‘Preis’ : ‘500€’ }","Alexander","Huber","d20a5a71-a4f7-11e6-91a5-1fc490c5cf69","alexander.huber@microsoft.com","alexanderhuber50"
"7feef1ee-a8e2-11e6-8597-f9ef43490d96","Wahlkampfveranstaltung","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-06-29,"Chaya Fuera","{ 'dnb' }","{ ‘Mindestgröße’ : ‘169cm’ }","Eva","Weiß","d20a5a72-a4f7-11e6-91a5-1fc490c5cf69","eva.weiß@example.at","evaweiß164"
"7feef1ef-a8e2-11e6-8597-f9ef43490d96","Der Farbholzschnitt in Wien um 1900","type3","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-07-11,"Volksoper","{ 'live music' }","{ ‘Alter’ : ‘16+’ }","Alyssa","Bauer","d20a5a73-a4f7-11e6-91a5-1fc490c5cf69","alyssa.bauer@hotmail.com","alyssabauer103"
"7feef1f0-a8e2-11e6-8597-f9ef43490d96","Security Night","public","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Ut sit amet dui. Ut tempus interdum lacus.",2017-04-18,"Palais Pallavicini","{ 'wein' }","{ ‘Preis’ : ‘100€’ }","Christoph","Schubert","d20a5a74-a4f7-11e6-91a5-1fc490c5cf69","christoph.schubert@comundo.at","christophschubert214"
"7feef1f1-a8e2-11e6-8597-f9ef43490d96","Rave Patry","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-04-20,"Phil","{ 'dif' }","{ ‘Preis’ : ‘100€’ }","Johanna","Unger","d20a5a75-a4f7-11e6-91a5-1fc490c5cf69","johanna.unger@haralson.at","johannaunger51"
"7feef1f2-a8e2-11e6-8597-f9ef43490d96","Voice Mania","public","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2016-12-28,"Hofburg","{ 'food' }","{ ‘Preis’ : ‘150€’ }","Jacob","Lehmann","d20a5a76-a4f7-11e6-91a5-1fc490c5cf69","jacob.lehmann@spengergasse.at","jacoblehmann83"
"7feef1f3-a8e2-11e6-8597-f9ef43490d96","London Philharmonic Orchestra","private","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-12-02,"Grelle Forelle","{ 'games' }","{ ‘Alkohol’ : ‘true’ }","Eva","Wolf","d20a5a77-a4f7-11e6-91a5-1fc490c5cf69","eva.wolf@outlook.com","evawolf37"
"7feef1f4-a8e2-11e6-8597-f9ef43490d96","Wien bewegt","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-09-02,"NH Danube City","{ 'culture' }","{ ‘Auto’ : ‘true’ }","Lisa","Hoffmann","d20a5a78-a4f7-11e6-91a5-1fc490c5cf69","lisa.hoffmann@comundo.com","lisahoffmann121"
"7feef1f5-a8e2-11e6-8597-f9ef43490d96","Die Hochzeit des Figaro","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-07-20,"Marx Halle","{ 'friends' }","{ ‘Mindestgröße’ : ‘169cm’ }","Kilian","Unger","d20a5a79-a4f7-11e6-91a5-1fc490c5cf69","kilian.unger@gmail.com","kilianunger137"
"7feef1f6-a8e2-11e6-8597-f9ef43490d96","Am Ende","private","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-11-17,"Ottakringer Brauerei","{ 'designmarkt' }","{ ‘Preis’ : ‘15€’ }","Alexander","Weiß","d20a5a7a-a4f7-11e6-91a5-1fc490c5cf69","alexander.weiß@comundo.com","alexanderweiß168"
"7feef1f7-a8e2-11e6-8597-f9ef43490d96","Wien Modern","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2016-11-09,"Fluc","{ 'weinverkostung' }","{ ‘smartphone’ : ‘true’ }","Christoph","Schmitt","d20a5a7b-a4f7-11e6-91a5-1fc490c5cf69","christoph.schmitt@company.com","christophschmitt65"
"7feef1f8-a8e2-11e6-8597-f9ef43490d96","Security Night","type3","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Ut sit amet dui. Ut tempus interdum lacus.",2017-02-21,"Wiener Musikverein","{ 'theatre' }","{ ‘Alter’ : ‘40+’ }","Nina","Weber","d20a5a7c-a4f7-11e6-91a5-1fc490c5cf69","nina.weber@haralson.com","ninaweber154"
"7feef1f9-a8e2-11e6-8597-f9ef43490d96","Be Loved (voga)","private","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2016-11-30,"Palais Ferstel","{ 'gettogether' }","{ ‘Haarfarbe’ : ‘grün’ }","Clara","Schreiber","d20a5a7d-a4f7-11e6-91a5-1fc490c5cf69","clara.schreiber@mail.com","claraschreiber208"
"7feef1fa-a8e2-11e6-8597-f9ef43490d96","Poetiken des Materials","type3","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-08-29,"Jammin Java","{ 'prom' }","{ ‘Essen’ : ‘true’ }","Leonas","Neumann","d20a5a7e-a4f7-11e6-91a5-1fc490c5cf69","leonas.neumann@example.eu","leonasneumann43"
"7feef1fb-a8e2-11e6-8597-f9ef43490d96","Wahlkampfveranstaltung","public","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-07-21,"MQ","{ 'shisha' }","{ ‘Alter’ : ‘21+’ }","Natalie","Stadtler","d20a5a7f-a4f7-11e6-91a5-1fc490c5cf69","natalie.stadtler@comundo.at","nataliestadtler20"
"7feef1fc-a8e2-11e6-8597-f9ef43490d96","Jack Daniel’s 150 Year Anniversary","type3","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-12-30,"Chaya Fuera","{ 'dance' }","{ ‘Preis’ : ‘200€’ }","Timo","Zeiner","d20a5a80-a4f7-11e6-91a5-1fc490c5cf69","timo.zeiner@gmx.de","timozeiner188"
"7feef1fd-a8e2-11e6-8597-f9ef43490d96","Lang Lang","type3","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-02-12,"Passage","{ 'music' }","{ ‘Dress Code’ : ‘Informal’ }","Johannes","Horwath","d20a5a81-a4f7-11e6-91a5-1fc490c5cf69","johannes.horwath@comundo.com","johanneshorwath61"
"7feef1fe-a8e2-11e6-8597-f9ef43490d96","Der Farbholzschnitt in Wien um 1900","public","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-12-18,"Ronacher","{ 'vinatge' }","{ ‘Dress Code’ : ‘Semi-Formal’ }","Oskar","Werner","d20a5a82-a4f7-11e6-91a5-1fc490c5cf69","oskar.werner@gmail.com","oskarwerner98"
"7feef1ff-a8e2-11e6-8597-f9ef43490d96","Der Farbholzschnitt in Wien um 1900","private","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-12-30,"Fluc","{ 'markt' }","{ ‘Preis’ : ‘150€’ }","Adrian","Schreiber","d20a5a83-a4f7-11e6-91a5-1fc490c5cf69","adrian.schreiber@apple.com","adrianschreiber171"
"7feef200-a8e2-11e6-8597-f9ef43490d96","Be Loved (voga)","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-09-10,"Hilton Vienna","{ 'weinverkostung' }","{ ‘Dress Code’ : ‘Business Casual’ }","Michael","Maier","d20a5a84-a4f7-11e6-91a5-1fc490c5cf69","michael.maier@icloud.com","michaelmaier192"
"7feef201-a8e2-11e6-8597-f9ef43490d96","Security Night","private","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-09-26,"Davis Live Music Club","{ 'friends' }","{ ‘Essen’ : ‘true’ }","Lisa","Schmid","d20a5a85-a4f7-11e6-91a5-1fc490c5cf69","lisa.schmid@gmx.de","lisaschmid16"
"7feef202-a8e2-11e6-8597-f9ef43490d96","saunieren statt studieren","type3","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-05-04,"Grelle Forelle","{ 'green' }","{ ‘Dress Code’ : ‘Formal’ }","Nina","Marx","d20a5a86-a4f7-11e6-91a5-1fc490c5cf69","nina.marx@hotmail.com","ninamarx202"
"7feef203-a8e2-11e6-8597-f9ef43490d96","Wien bewegt","public","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-08-18,"Metastadt","{ 'gettogether' }","{ ‘Mindestgröße’ : ‘169cm’ }","Timo","Weber","d20a5a87-a4f7-11e6-91a5-1fc490c5cf69","timo.weber@haralson.com","timoweber114"
"7feef204-a8e2-11e6-8597-f9ef43490d96","Der Farbholzschnitt in Wien um 1900","public","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-07-02,"Jammin Java","{ 'wein' }","{ ‘Alter’ : ‘16+’ }","Paul","Bauer","d20a5a88-a4f7-11e6-91a5-1fc490c5cf69","paul.bauer@outlook.com","paulbauer74"
"7feef205-a8e2-11e6-8597-f9ef43490d96","Gutes Wissen – Guter Geschmack","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-01-02,"Haus der Musik","{ 'music' }","{ ‘Essen’ : ‘false’ }","Eva","Kaiser","d20a5a89-a4f7-11e6-91a5-1fc490c5cf69","eva.kaiser@comundo.com","evakaiser90"
"7feef206-a8e2-11e6-8597-f9ef43490d96","Faszination Afrika und Ozeanien","type3","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-06-22,"Fluc","{ 'music' }","{ ‘Games’ : ‘true’ }","Alyssa","Kantner","d20a5a8a-a4f7-11e6-91a5-1fc490c5cf69","alyssa.kantner@company.com","alyssakantner221"
"7feef207-a8e2-11e6-8597-f9ef43490d96","Weihnachtskonzert","public","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-12-02,"Dachboden","{ 'theatre' }","{ ‘Alter’ : ‘18+’ }","Matthias","Huber","d20a5a8b-a4f7-11e6-91a5-1fc490c5cf69","matthias.huber@mail.eu","matthiashuber184"
"7feef208-a8e2-11e6-8597-f9ef43490d96","Wiener Schmucktage","public","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-12-14,"Volksoper","{ 'balloons' }","{ ‘Alter’ : ‘25+’ }","Fritz","Kantner","d20a5a8c-a4f7-11e6-91a5-1fc490c5cf69","fritz.kantner@microsoft.com","fritzkantner63"
"7feef209-a8e2-11e6-8597-f9ef43490d96","Macbeth","type3","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-09-16,"Steigenberger Hotel Herrenhof Wien","{ 'food' }","{ ‘Haarfarbe’ : ‘blau’ }","Anya","Schubert","d20a5a8d-a4f7-11e6-91a5-1fc490c5cf69","anya.schubert@company.at","anyaschubert97"
"7feef20a-a8e2-11e6-8597-f9ef43490d96","Poetiken des Materials","type3","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-05-23,"Davis Live Music Club","{ 'food' }","{ ‘Alter’ : ‘21+’ }","Mia","Horwath","d20a5a8e-a4f7-11e6-91a5-1fc490c5cf69","mia.horwath@company.at","miahorwath121"
"7feef20b-a8e2-11e6-8597-f9ef43490d96","Wien Modern","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-10-03,"InterContinental Vienna","{ 'alcohol' }","{ ‘Preis’ : ‘500€’ }","Gabriel","Fuchs","d20a5a8f-a4f7-11e6-91a5-1fc490c5cf69","gabriel.fuchs@mail.com","gabrielfuchs80"
"7feef20c-a8e2-11e6-8597-f9ef43490d96","Wahlkampfveranstaltung","private","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Ut sit amet dui. Ut tempus interdum lacus.",2017-12-25,"Metastadt","{ 'gettogether' }","{ ‘Haarfarbe’ : ‘blau’ }","Nina","Schubert","d20a5a90-a4f7-11e6-91a5-1fc490c5cf69","nina.schubert@mail.com","ninaschubert61"
"7fef18f0-a8e2-11e6-8597-f9ef43490d96","Open Studio","type3","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-07-17,"NH Danube City","{ 'vinatge' }","{ ‘Alkohol’ : ‘false’ }","Marie","Schmitt","d20a5a91-a4f7-11e6-91a5-1fc490c5cf69","marie.schmitt@company.eu","marieschmitt176"
"7fef18f1-a8e2-11e6-8597-f9ef43490d96","Flex 20 Year Anniversary","private","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-07-20,"Wiener Konzerthaus","{ 'prom' }","{ ‘Alter’ : ‘40+’ }","Alena","Weber","d20a5a92-a4f7-11e6-91a5-1fc490c5cf69","alena.weber@microsoft.com","alenaweber79"
"7fef18f2-a8e2-11e6-8597-f9ef43490d96","Maturatreffen","public","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Ut sit amet dui. Ut tempus interdum lacus.",2017-01-10,"Klub Ost","{ 'games' }","{ ‘Preis’ : ‘15€’ }","Sandro","Schmitz","d20a5a93-a4f7-11e6-91a5-1fc490c5cf69","sandro.schmitz@icloud.com","sandroschmitz60"
"7fef18f3-a8e2-11e6-8597-f9ef43490d96","Orpheus","private","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-02-23,"Szene Wien","{ 'gettogether' }","{ ‘Alkohol’ : ‘true’ }","Manuel","Hartmann","d20a5a94-a4f7-11e6-91a5-1fc490c5cf69","manuel.hartmann@example.eu","manuelhartmann10"
"7fef18f4-a8e2-11e6-8597-f9ef43490d96","saunieren statt studieren","private","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-12-03,"Haus der Musik","{ 'games' }","{ ‘Dress Code’ : ‘Business Standard’ }","Adam","Bauer","d20a5a95-a4f7-11e6-91a5-1fc490c5cf69","adam.bauer@icloud.com","adambauer207"
"7fef18f5-a8e2-11e6-8597-f9ef43490d96","Unternehme der nächsten Generation","private","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-02-25,"Fluc","{ 'concert' }","{ ‘Essen’ : ‘false’ }","Sandro","Weber","d20a5a96-a4f7-11e6-91a5-1fc490c5cf69","sandro.weber@example.com","sandroweber130"
"7fef18f6-a8e2-11e6-8597-f9ef43490d96","saunieren statt studieren","public","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2016-11-19,"Fluc","{ 'markt' }","{ ‘Dress Code’ : ‘Business Casual’ }","Max","Unger","d20a5a97-a4f7-11e6-91a5-1fc490c5cf69","max.unger@spengergasse.at","maxunger105"
"7fef18f7-a8e2-11e6-8597-f9ef43490d96","Architektur Zeitreisen","public","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-08-13,"Metastadt","{ 'gettogether' }","{ ‘Haarfarbe’ : ‘bunt’ }","Lisa","Scholz","d20a5a98-a4f7-11e6-91a5-1fc490c5cf69","lisa.scholz@company.com","lisascholz132"
"7fef18f8-a8e2-11e6-8597-f9ef43490d96","Finest Spirits","type3","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-05-26,"Szene Wien","{ 'weinverkostung' }","{ ‘Preis’ : ‘500€’ }","Natalie","Meyer","d20a5a99-a4f7-11e6-91a5-1fc490c5cf69","natalie.meyer@mail.at","nataliemeyer229"
"7fef18f9-a8e2-11e6-8597-f9ef43490d96","Die Zauberflöte","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-03-19,"Klub Ost","{ 'wein' }","{ ‘Alter’ : ‘30+’ }","Celine","Jung","d20a8140-a4f7-11e6-91a5-1fc490c5cf69","celine.jung@hotmail.com","celinejung94"
"7fef18fa-a8e2-11e6-8597-f9ef43490d96","Schikaneder","private","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2016-12-17,"Wiener Konzerthaus","{ 'dance' }","{ ‘Alter’ : ‘40+’ }","Lenn","Fischer","d20a8141-a4f7-11e6-91a5-1fc490c5cf69","lenn.fischer@hotmail.com","lennfischer79"
"7fef18fb-a8e2-11e6-8597-f9ef43490d96","Hoffmanns Erzählungen","private","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-05-24,"Palais Ferstel","{ 'food' }","{ ‘Preis’ : ‘50€’ }","John","Schmidt","d20a8142-a4f7-11e6-91a5-1fc490c5cf69","john.schmidt@company.eu","johnschmidt225"
"7fef18fc-a8e2-11e6-8597-f9ef43490d96","Luft und Liebe","private","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-11-08,"Fluc","{ 'gettogether' }","{ ‘Games’ : ‘true’ }","Fritz","Meier","d20a8143-a4f7-11e6-91a5-1fc490c5cf69","fritz.meier@comundo.com","fritzmeier93"
"7fef18fd-a8e2-11e6-8597-f9ef43490d96","Konstruktion_Reflexion","type3","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-05-22,"Passage","{ 'culture' }","{ ‘Preis’ : ‘5€’ }","Cristina","Becker","d20a8144-a4f7-11e6-91a5-1fc490c5cf69","cristina.becker@comundo.at","cristinabecker197"
"7fef18fe-a8e2-11e6-8597-f9ef43490d96","Schikaneder","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-08-26,"Palais Pallavicini","{ 'shisha' }","{ ‘Games’ : ‘true’ }","Natalie","Maier","d20a8145-a4f7-11e6-91a5-1fc490c5cf69","natalie.maier@icloud.com","nataliemaier15"
"7fef18ff-a8e2-11e6-8597-f9ef43490d96","Voice Mania","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-03-19,"Hilton Vienna","{ 'green' }","{ ‘Dress Code’ : ‘Business Casual’ }","Eva","Weiß","d20a8146-a4f7-11e6-91a5-1fc490c5cf69","eva.weiß@example.at","evaweiß198"
"7fef1900-a8e2-11e6-8597-f9ef43490d96","The Last Five Years","type3","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2016-12-11,"Hilton Vienna","{ 'friends' }","{ ‘Dress Code’ : ‘Casual’ }","Gloria","Hoffmann","d20a8147-a4f7-11e6-91a5-1fc490c5cf69","gloria.hoffmann@comundo.com","gloriahoffmann154"
"7fef1901-a8e2-11e6-8597-f9ef43490d96","Unternehme der nächsten Generation","private","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-02-02,"InterContinental Vienna","{ 'theatre' }","{ ‘Alkohol’ : ‘false’ }","Ines","Jung","d20a8148-a4f7-11e6-91a5-1fc490c5cf69","ines.jung@aon.at","inesjung210"
"7fef1902-a8e2-11e6-8597-f9ef43490d96","Homeparty","private","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Ut sit amet dui. Ut tempus interdum lacus.",2017-07-29,"MQ","{ 'vinatge' }","{ ‘Games’ : ‘true’ }","Marie","Maier","d20a8149-a4f7-11e6-91a5-1fc490c5cf69","marie.maier@company.com","mariemaier126"
"7fef1903-a8e2-11e6-8597-f9ef43490d96","Architektur Zeitreisen","public","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-04-01,"Phil","{ 'markt' }","{ ‘Games’ : ‘true’ }","Emilia","Weber","d20a814a-a4f7-11e6-91a5-1fc490c5cf69","emilia.weber@outlook.com","emiliaweber177"
"7fef1904-a8e2-11e6-8597-f9ef43490d96","Gutes Wissen – Guter Geschmack","public","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-12-29,"Pony Club","{ 'ball' }","{ ‘Dress Code’ : ‘Business Casual’ }","Leonas","Herrmann","d20a814b-a4f7-11e6-91a5-1fc490c5cf69","leonas.herrmann@hotmail.at","leonasherrmann215"
"7fef1905-a8e2-11e6-8597-f9ef43490d96","Die Hochzeit des Figaro","private","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-12-02,"Imperial Riding School Renaissance Vienna Hotel","{ 'balloons' }","{ ‘Haarfarbe’ : ‘grün’ }","Clara","Weber","d20a814c-a4f7-11e6-91a5-1fc490c5cf69","clara.weber@comundo.com","claraweber92"
"7fef1906-a8e2-11e6-8597-f9ef43490d96","Luft und Liebe","public","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-10-04,"Palais Ferstel","{ 'culture' }","{ ‘Haarfarbe’ : ‘grün’ }","Max","Hartmann","d20a814d-a4f7-11e6-91a5-1fc490c5cf69","max.hartmann@mail.eu","maxhartmann8"
